,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Misinformation or Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
340,journalArticle,,"Coulling, Ryan; Johnston, Matthew S.","The criminal justice system on trial: Shaming, outrage, and gendered tensions in public responses to the Jian Ghomeshi verdict","Crime, Media, Culture",10.1177/1741659017715059,https://doi-org.ezproxy.lib.utexas.edu/10.1177/1741659017715059,"Drawing on an affective framework, this qualitative content analysis of the immediate public responses on Twitter in the hours following Jian Ghomeshi’s not guilty verdict (n = 3943 tweets) reveals two key discourses of public opinion. Twitter users depicted the criminal justice system (CJS) as having worked and/or failed, and these intensifying divisions were highly gendered. Members of the public pitted notions of the “rational male” against the “emotional female”, and these debates heavily supported or opposed a patriarchal legal rationality. This study sheds light on the ways in which adversarial justice systems reproduce adversarial discourses on crime, and overlook the problems entangled in misleading applications of rationality to sexual consent. The wide circulation of blame to all parties involved in this case leads us to the conclusion that the CJS, in its current punitive form, does not instil a sense of confidence in the public. With a shifted focus on the healing and dignity of everyone involved in sexual assault cases, we recommend Restorative and Transformative approaches to justice as alternative measures to respond to sexual assault.",,SAGE,13,,,,,,,
341,journalArticle,2019.0,"Di Ronco, Anna; Allen-Robertson, James; South, Nigel",Representing environmental harm and resistance on Twitter: The case of the TAP pipeline in Italy.,"Crime, Media, Culture",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=135522078&site=ehost-live,"This research explores a new methodological path for doing green cultural criminological research via social media. It provides original case-study data and aims to stimulate further empirical and theoretical debate. In particular, the study explores how Twitter users have represented the harms related to an ongoing pipeline project in Italy (referred to as TAP), and the resistance to those harms. To these ends, it offers a virtual and visual ethnography of Twitter posts and posted images. [ABSTRACT FROM AUTHOR]",Italy; Twitter (Web resource); Twitter; social media; Activism; Citizen participation in environmental protection; green cultural criminology; green protest; Natural gas pipelines; visual criminology,SocIndex,23,,,,,,,
342,journalArticle,2023.0,"Anderdal Bakken, Silje; Kirstine Harder, Sidsel",From dealing to influencing: Online marketing of cannabis on Instagram.,"Crime, Media, Culture",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=161823570&site=ehost-live,"In this paper we argue that legal and technological shifts in cannabis marketing has a gendered impact, which research so far has ignored. Despite high variations in national criminal laws, US-based social media platforms like Instagram, Facebook, and Twitter play a huge role in enforcing certain social and political standpoints on a global scale. One example being the recent legalization and commercialization of cannabis in various states in the US. Young men with dark, anonymous profiles illegally dealing cannabis on social media are no longer the only visible traders, as today's marketing of trademarked legal cannabis products also features women influencers, who post images exhibiting light colors, desirable environments, and beautiful landscapes. To understand this diversity, we compared 60 Instagram profiles of illegal Swedish cannabis sellers to 70 US-based cannabis influencers' Instagram profiles. By applying theories and research from media scholars on influencing, we highlight various changes in the way cannabis is being presented and professionalized by a new group of actors. Our findings show that cannabis influencers on Instagram are changing the stereotypical characteristics of illegal cannabis culture as being almost entirely dominated by men, to one where cannabis is represented as a desirable accessory in certain feminine lifestyles. Influencers' role in transforming cannabis culture to become more mainstream and acceptable for women could potentially effect cannabis cultures globally, as well as ongoing legalization debates. [ABSTRACT FROM AUTHOR]",Social media; social media; marketing; Cannabis; drugs; Internet marketing; legalization,SocIndex,3,,,,,,,
343,journalArticle,2021.0,"Di Ronco, Anna; Allen-Robertson, James",Representations of environmental protest on the ground and in the cloud: The NOTAP protests in activist practice and social visual media.,"Crime, Media, Culture",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=153180418&site=ehost-live,"This article advances knowledge on activist technosocial practice by studying the realities and representations of on-the-ground environmental resistance and their intersections with visual representations of protest on Twitter. It does so by focusing on the case of resistance to the Trans Adriatic Pipeline, commonly known as TAP, in southern Italy, and on mixed methods for data collection, including ethnographic observations, semi-structured interviews and an AIassisted visual ethnography of a large collection of computationally collected and categorised images posted on Twitter. By comparing online and offline representations of protest, the study demonstrated that only a partial overlapping existed between them, thus adding a nuance to the digital criminological literature premised on the existence of blurred boundaries between online and offline experiences of injustice. Themes overlapped in their representations of protest, with images of on-theground visual resistance being used on Twitter to extend and amplify the contestation of everyday spaces and to support offline and online initiatives to stop the pipeline. Differences in the recurring themes were instead reconnected to the inherent secrecy of some of the protest's strategies and to the typical ways in which Twitter tends to be used by social movements. [ABSTRACT FROM AUTHOR]",Social media; Italy; Twitter Inc.; Twitter; social media; Public demonstrations; Activism; Social movements; Hypertext literature; computational methods; Activists; green cultural criminology; visual criminology; Ethnology; digital criminology; environmental protest; Semi-structured interviews,SocIndex,8,,,,,,,
344,journalArticle,2018.0,"Powell, Anastasia; Overington, Caitlin; Hamilton, Gemma",Following #JillMeagher: Collective meaning-making in response to crime events via social media.,"Crime, Media, Culture",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=133124371&site=ehost-live,"In the early morning of Saturday 22 September 2012 an Australian woman, Gillian ‘Jill’ Meagher, was reported missing after spending an evening out with work colleagues in suburban Brunswick (Melbourne, Victoria). Thousands of Australians followed the crime event as it unfolded via the mainstream news and online. On Sunday 23 September, a Facebook group ‘Help Us Find Jill Meagher’ was created, accumulating 90,000 followers in just four days, while the hashtags #jillmeagher and #meagher were two of the highest trending topics on Twitter across Australia. This article focuses on the social media narrative constructions of this crime: from Jill’s initial disappearance, to the identification of her alleged killer and discovery of her body, through to the street march held in her memory on Sunday 30 September 2012. Through a qualitative analysis of a Twitter dataset comprising over 7000 original tweets, the article explores meta-narratives of sexual victimisation, ‘risk’ and ‘safety’, as well as ‘digilantism’ and activism that characterised Australian Twitter users’ responses to this violent crime. In doing so, the article reflects on collective practices of meaning-making in response to public crime events that are enabled in a digital society. [ABSTRACT FROM AUTHOR]",Social media; Twitter Inc.; social media; Online social networks; Crime; narrative; sexual violence; Violent crimes; Australians; Digital criminology; sexual homicide,SocIndex,37,,,,,,,
345,journalArticle,2018.0,"Coulling, Ryan; Johnston, Matthew S.","The criminal justice system on trial: Shaming, outrage, and gendered tensions in public responses to the Jian Ghomeshi verdict.","Crime, Media, Culture",,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=130815519&site=ehost-live,"Drawing on an affective framework, this qualitative content analysis of the immediate public responses on Twitter in the hours following Jian Ghomeshi’s not guilty verdict (n = 3943 tweets) reveals two key discourses of public opinion. Twitter users depicted the criminal justice system (CJS) as having worked and/or failed, and these intensifying divisions were highly gendered. Members of the public pitted notions of the “rational male” against the “emotional female”, and these debates heavily supported or opposed a patriarchal legal rationality. This study sheds light on the ways in which adversarial justice systems reproduce adversarial discourses on crime, and overlook the problems entangled in misleading applications of rationality to sexual consent. The wide circulation of blame to all parties involved in this case leads us to the conclusion that the CJS, in its current punitive form, does not instil a sense of confidence in the public. With a shifted focus on the healing and dignity of everyone involved in sexual assault cases, we recommend Restorative and Transformative approaches to justice as alternative measures to respond to sexual assault. [ABSTRACT FROM AUTHOR]","sexual assault; Actions & defenses (Law); emotions; Criminal justice system; Consent; gender and masculinities; Ghomeshi, Jian; online research",SocIndex,13,,,,,,,
346,journalArticle,2022.0,"Worrall, John L.; Gordon, Quinn","Is Criminology & Public Policy ""influential?"" Answers from altmetrics.",Criminology & Public Policy,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=160765256&site=ehost-live,"Research Summary: We use an altmetric aggregator, the Altmetric Attention Score (AAS), to rank the influence of articles published in Criminology & Public Policy from the journal's inception through July 31, 2022. We also rank articles based on specific AAS components, namely, Twitter, news, and policy document mentions. Last, we regress AASs on article‐level predictors, including research category, funding, open access type, and time since publication. With few exceptions, policing scholarship far outweighs other categories of research in terms of AAS‐measured societal impact. Policy Implications: In contrast to bibliometrics (e.g., citation counts), altmetrics measure scholarship's societal impact, including its influence on policy. Since Criminology & Public Policy was initially created with the intention of influencing crime‐related policy, it is important to gauge the extent to which that has occurred. Other policy‐oriented (or perhaps all) criminal justice/criminology journals should evaluate their influence via altmetrics. [ABSTRACT FROM AUTHOR]",Government policy; altmetrics; Criminology; Altmetrics; Article-level metrics; bibliometrics; Decision making in government policy; ranking,SocIndex,1,,,,,,,
347,journalArticle,2020.0,"Croitoru, Arie; Kien, Sara; Mahabir, Ron; Radzikowski, Jacek; Crooks, Andrew; Schuchard, Ross; Begay, Tatyanna; Lee, Ashley; Bettios, Alex; Stefanidis, Anthony",Responses to mass shooting events: The interplay between the media and the public.,Criminology & Public Policy,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=141600544&site=ehost-live,"Research Summary: Public mass shootings tend to capture the public's attention and receive substantial coverage in both traditional media and online social networks (OSNs) and have become a salient topic in them. Motivated by this, the overarching objective of this paper is to advance our understanding of how the public responds to mass shooting events in such media outlets. Specifically, it aims to examine whether distinct information seeking patterns emerge over time and space, and whether associations between public mass shooting events emerge in online activities and discourse. Towards this objective, we study a sequence of five public mass shooting events that have occurred in the United States between October 2017 and May 2018 across three major dimensions: the public's online information seeking activities, the media coverage, and the discourse that emerges in a prominent OSN. To capture these dimensions, respectively, data was collected and analyzed from Google Trends, LexisNexis, Wikipedia Page views, and Twitter. The results of our analysis suggest that distinct temporal patterns emerge in the public's information seeking activities across different platforms, and that associations between an event and its preceding events emerge both in the media coverage and in OSNs. Policy Implication: Studying the evolution of discourse in OSNs provides a valuable lens to observe how society's views on public mass shooting events are formed and evolved over time and space. The ability to analyze such data allows tapping into the dynamics of reshaping and reframing public mass shooting events in the public sphere and enable it to be closely studied and modeled. A deeper understanding of this process, along with the emerging associations drawn between such events, can then provide policy and decision‐makers with opportunities to better design policies and communicate the significance of their goals and objectives to the public. [ABSTRACT FROM AUTHOR]",United States; Online social networks; Mass media; Crime; LexisNexis Group Inc.; Mass shootings,SocIndex,-,,,,,,,
348,journalArticle,2019.0,"Baron, Ilan Zvi","Falsifiability, the politics of evidence, and the importance of narratives.",Critical Studies on Security,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=139723055&site=ehost-live,"This discussion is important for thinking about security because all claims pertaining to a security matter depend on some kind of evidence. Yet there is something that is if not new here, particular significance because of the Trump White House is prepared to not only regularly dismiss evidence, but to do so by attacking evidence as fake, and make up their own evidence instead (often by tweeting). Simply put, it does not matter whether or not there is a superior empirical basis for any particular claim if the process by which the claim is made can be manipulated and if the claims themselves are regularly contested and occasionally refuted. It is, for this reason, unsurprising that public political debate often turns on identity claims instead of ostensibly objective factual ones.[6] Indeed, narratives cannot make sense if we are unable to locate ourselves in them in some way, and thus they always pertain to identity-claims. [Extracted from the article]",Social scientists; Social science research; Falsification; Philosophy of science; Tradition (Philosophy),SocIndex,3,,,,,,,
349,journalArticle,2019.0,"Martin, Michelle",Rwandan diaspora online: Social connections and identity narratives.,Crossings: Journal of Migration & Culture,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=148800606&site=ehost-live,"This article explores how Rwandan diaspora living in North America and Europe use social media platforms to establish networked connections and express a range of identity narratives related to their forced displacement and resettlement experiences. Facebook posts (and cross-posted tweets), including status updates and linked artefacts, posted by members of the Rwandan diaspora were analysed using thematic analysis, borrowing concepts from virtual ethnography. Results reveal that Rwandan diaspora active on social media used Facebook and Twitter extensively to connect with homeland compatriots and to express a range of identity narratives with strong historic and cultural connections. Trauma related to their displacement and resettlement experiences was prevalent throughout the data and was strongly integrated into diaspora members' collective identity. Contributions to migration policy and service providers working with trauma-exposed migrants are explored. [ABSTRACT FROM AUTHOR]",identity; Thematic analysis; social media; Group identity; Diaspora; Online identities; trauma; Identity (Psychology); Active medium; diaspora; forced migration; Rwanda; virtual communities,SocIndex,1,,,,,,,
350,journalArticle,2022.0,"Robles, José-Manuel; Guevara, Juan-Antonio; Casas-Mas, Belén; Gömez, Daniel",When negativity is the fuel. Bots and political polarization in the COVID-19 debate.,Cuando la negatividad es el combustible. Bots y polarización política en el debate sobre el COVID-19.,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=156639336&site=ehost-live,"The contexts of social and political polarization are generating new forms of communication that affect the digital public sphere. In these environments, different social and political actors contribute to extreme their positions, using bots to create spaces for social distancing where hate speech and incivility have a place, a phenomenon that worries scientists and experts. The main objective of this research is to analyze the role that these automated agents played in the debate on social networks about the Spanish Government's management of the global COVID-19 pandemic. For this, ""Social Big Data Analysis"" techniques were applied: machine learning algorithms to know the positioning of users; bot detection algorithms; ""topic modeling"" techniques to learn about the topics of the debate on the web, and sentiment analysis. We used a database comprised of Twitter messages published during the confinement, as a result of the Spanish state of alarm. The main conclusion is that the bots could have served to design a political propaganda campaign initiated by traditional actors with the aim of increasing tension in an environment of social emergency. It is argued that, although these agents are not the only actors that increase polarization, they do contribute to deepening the debate on certain key issues, increasing negativity. (English) [ABSTRACT FROM AUTHOR]",Social networks; COVID-19; COVID-19 pandemic; Public opinion; Public sphere; public opinion; political polarization; análisis de redes sociales; Social distancing; bots políticos; digital propaganda; opinión pública; polarización política; Polarization (Economics); political bots; propaganda digital; social networks analysis,SocIndex,5,,,,,,,
351,journalArticle,2020.0,"Shenton, Jamie E",Divided we tweet: The social media poetics of public online shaming.,Cultural Dynamics,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=144708421&site=ehost-live,"This article explores the divisive nature of social media public culture in which impromptu communities of strangers affirm or antagonize one another in non-face-to-face interactions through memes, hashtags, and other posts. Drawing upon the work of Michael Herzfeld, specifically his notion of cultural intimacy and social poetics, this article analyzes contemporary politicized social media to demonstrate what I call social media poetics, briefly, public online shaming through which antagonists criticize one another and, in so doing, create their own identities; this process relies upon essentializing communities of posters that quickly become polarized. During social media acts of ""creative shame,"" people ""become"" their posts, making social media a vehicle for perpetuating both community and disunity based on social identities affirmed or antagonized when somehow ""embodied"" in the posts. [ABSTRACT FROM AUTHOR]",Social media; social media; Group identity; Tags (Metadata); identity politics; Public shaming; shame; Face-to-face communication; Cultural identity; cultural intimacy; Poetics; social poetics,SocIndex,13,,,,,,,
352,journalArticle,2020.0,"Bratslavsky, Lauren; Carpenter, Nathan; Zompetti, Joseph","Twitter, incivility, and presidential communication: A theoretical incursion into spectacle and power.",Cultural Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=144472992&site=ehost-live,"By approaching civility as an operational logic for democracy, we ask how incivility is a strategy related to power and domination, particularly from the president of the United States. We propose that Twitter is part of an infrastructure of incivility, through which structures and discursive mechanisms contribute to a devaluation of normative democratic discourses. Spectacle provides a theoretical framework to contextualize the forces at play in mediating our relations. Using President Trump's Twitter use as a case study, we offer four propositions that together formulate a framework for theorizing the strategic use and deployment of incivility as an increasingly legitimate, yet problematic tool for democratic governance. [ABSTRACT FROM AUTHOR]","Twitter (Web resource); Communication; Courtesy; Democracy; Deployment (Military strategy); discourse; Incivility; infrastructure; platform; spectacle; Trump, Donald, 1946-",SocIndex,21,,,,,,,
353,journalArticle,2020.0,"Ganesh, Bharath",Weaponizing white thymos: flows of rage in the online audiences of the alt-right.,Cultural Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=146582483&site=ehost-live,"The alt-right is a growing radical right-wing network that is particularly effective at mobilizing emotion through digital communications. Introducing 'white thymos' as a framework to theorize the role of rage, anger, and indignation in alt-right communications, this study argues that emotive communication connects alt-right users and mobilizes white thymos to the benefit of populist radical right politics. By combining linguistic, computational, and interpretive techniques on data collected from Twitter, this study demonstrates that the alt-right weaponizes white thymos in three ways: visual documentation of white victimization, processes of legitimization of racialized pride, and reinforcement of the rectitude of rage and indignation. The weaponization of white thymos is then shown to be central to the culture of the alt-right and its connectivity with populist radical right politics. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Twitter; social media; Alt-Right (Political science); affect; Affect (Psychology); Alt-right; New right (Politics); populist radical right; white nationalism; White nationalism,SocIndex,67,,,,,,,
354,journalArticle,2018.0,"Coleman, Rebecca","Theorizing the present: digital media, pre-emergence and infra-structures of feeling.",Cultural Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=129483798&site=ehost-live,"Digital media are frequently described as producing a 'real-time', 'live', 'alwayson' temporality. While seemingly referring to similar processes and experiences, these descriptions indicate a temporality that is diverse, multiple and changing. This paper proposes that it is necessary to develop theoretical approaches to this temporality, and that it is productive to understand this temporality in terms of the present; a temporality that is both 'now' and on-going. It sets out one framework for theorizing the present and conceptualizing the temporal qualities of digital media, drawing on Raymond Williams' influential work on structures of feeling and the (pre-)emergent qualities of media culture. It focuses on Williams' definition of a structure of feeling as attending to the 'active', 'flexible' 'temporal present', and the importance he places on preemergence in grasping this present. Discussing various examples including social media platforms, devices, streaming services and apps, I suggest that pre-emergence is an especially prevalent quality of today's media culture. I develop Williams' notion of structures of feeling to offer the concept of infrastructures of feeling. This concept helps to account for the amplified significance of pre-emergence, its affective quality and how digital media work across each other in complex architectures of texts, textures, platforms and devices. To flesh out this concept, I analyze the present temporalities that are produced by and productive of the social networking site Twitter and the streaming service Netflix. I argue that these media produce the present differently; creating a real-time, live, connected present in the case of the former, and a suspended or expanded present in the latter. These distinctions are significant; however, in both, pre-emergence is central. The paper therefore concludes by inquiring into whether pre-emergence may define today's structure of feeling and, if so, what this implies for a politics of the present. [ABSTRACT FROM AUTHOR]",Twitter; Digital technology; Online social networks; Digital media; affect; Streaming technology; Streaming audio; Netflix; present; structures of feeling; Temporality,SocIndex,68,,,,,,,
355,journalArticle,2011.0,"Bratich, Jack",USER-GENERATED DISCONTENT.,Cultural Studies,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=65456104&site=ehost-live,"In a time when interactive technologies and participatory usage are equated with DIY citizenship, how do we account for the return of sovereign power in the form of police interventions into usage? How are decentralized social media deployed as instruments by traditional social actors and political institutions? This article addresses these questions by analyzing the structuring context that links convergence and warfare. It focuses on the Alliance of Youth Movements, the State Department co-sponsored group that produced a web-hub of materials that distributed technical knowledge and social media skills for youth protestors around the world. Its effects were felt in Egypt's Arab Spring. At the same time, similar deployments of social media technologies by US domestic protestors have been considered a criminal use of a communication facility (e.g. Anonymous and the Tin Can Communications Collective's use of Twitter during 2009 G20 protests). Convergence produces hybrids, some of which are encouraged, mobilized and 'friended' while others are pre-empted, dissuaded and targeted as unspecified enemies by sovereign/network powers. We are witnessing a convergence of sovereign and network powers, one that expresses new modes of control while setting the conditions for new forms of evaluation and antagonism. [ABSTRACT FROM AUTHOR]",Social media; digital activism; social media; social movements; Cultural studies; dissent; information warfare; Information warfare; network politics; Social networks -- Social aspects; Youth movements,SocIndex,-,,,,,,,
356,journalArticle,2020.0,"Greco, Francesca; Rocca, Gevisa La",The Topics-scape of the Pandemic Crisis: The Italian Sentiment on Political Leaders.,Culture e studi del sociale,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=144216704&site=ehost-live,"The aim of the article is to identify themes, actors and mood of the tweets shared by users in the period from March 25 to April 3, 2020 in Italy. It seems an extremely delicate and complex period, because it corresponds to the first phase of the lockdown, introduced following the Covid-19 pandemic. It was a period characterized by emergency and crisis, with nuances related to fear and uncertainty. We assumed that this situation could have influenced and produced effects on the ideologically oriented digital language practice. Taking this background into consideration, we have scraped the messages containing the surnames of the Italian Premier and the one of the opposition leader from Twitter, in order to identify the debate connected to them and to the crisis. To achieve this goal, we performed a computational linguistic technique, Emotinal Text Mining. The first result reconstructs the landscape of the debate. Arising topics-scape drawn by: the leader, the players, the economy, the entertainment, the politic, the skill, and the guilt. Then, representations were identified and sentiments measured. [ABSTRACT FROM AUTHOR]",Italy; Twitter; COVID-19 pandemic; Emotional Text Mining; Politicians; Political debates; Crises; Pandemic; Personal names; Political Debate,SocIndex,6,,,,,,,
357,journalArticle,2022.0,"Cataldo, Rosanna; Punziano, Gabriella; Saracino, Barbara; Iazzetta, Ferdinando","Expert construction during the Italian vaccination campaign against COVID-19: positional, reputational, and communicational spheres in comparison.",Culture e studi del sociale,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=160518002&site=ehost-live,"The purpose of this article is to understand what mechanism leads specific actors of the scientific community to assume the central role of experts during the COVID-19 pandemic vaccination campaign. Thanks to the understanding of the world of narratives and self-constructed representations we will try to understand if the figure of the expert is influenced by the institutional role they play, the network of collaborations and the academic network as a proxy of their reputation and, finally, what figure emerges instead from the mainstream media such as the press and social networks such as Facebook and Twitter. [ABSTRACT FROM AUTHOR]",COVID-19; COVID-19 pandemic; Online social networks; Vaccination; COVID-19 vaccines; media representation; COVID-19 vaccination campaign; Spheres; visible expert,SocIndex,0,,,,,,,
358,journalArticle,2020.0,"Martinez-Brawley, Emilia; Gualda, Estrella","Transnational Social Implications of the Use of the ""War metaphor"" Concerning Coronavirus: A Bird's Eye View.",Culture e studi del sociale,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=144216698&site=ehost-live,"This paper reflects on the force of the war metaphor primarily in Spain and the U.S. Examples from other countries are included. Methodologically, it utilizes the literature (journals and newspapers) and Twitter research. The paper addresses the impact and pervasiveness of English language translations in electronic communications. A bird's eye view of how the war metaphor spread during the pandemic is presented. Additionally, the paper discusses idiosyncratic differences, cultures and histories in an Anglo-Saxon country and a Latin one. The topic of how leaders in different countries used the war metaphor to regulate the activities of citizens and manage their own political realities is reviewed. The situation of immigrants during the pandemic is discussed. The paper includes manifestations of those differences in celebrations, and mourning relating to the pandemic. Recommendations for future research on the war metaphor and its effects on solidarity and the economy of nations are put forward. [ABSTRACT FROM AUTHOR]",Coronavirus; COVID-19 pandemic; Spain; Social impact; Metaphor; USA; Telecommunication; Pandemic; Anglo-Saxons; Eye; Sociopolitical and linguistic comparisons; War metaphor,SocIndex,-,,,,,,,
359,journalArticle,2009.0,"Ibrahim, Yasmin",City Under Siege: Narrating Mumbai Through NonStop Capture.,Culture Unbound: Journal of Current Cultural Research,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=47478519&site=ehost-live,"When Mumbai became the target of terror in the 26/11 attack in 2008, the events in that city, like other tragic global events in recent years, were narrated through new media platforms. The increasing convergence of technologies and mobile telephony enabled new forms of gaze and the ability to bear witness through these new media technologies. The non-stop capture of events through recording equipment embedded in mobile phones and their connectivity to the World Wide Web constructed Mumbai through civilian narratives and images, and this phenomenon was described as the ""coming of age of Twitter"". Conversely the event raised fundamental questions about the role of broadcasting and protocols in live telecasts of terrorist attacks which have consequences for national security. In narrating the city through the civilian gaze and traditional media the spectacle of suffering in postmodernity becomes an open-ended exercise where the city is both a canvas for showcasing the risks of modernity and new forms of visibilities which emerge from social media and the ""act of sharing"" content on global platforms. [ABSTRACT FROM AUTHOR]","Social media; World Wide Web; Terrorism; India; Technological innovations; Internet; modernity; terrorism; Broadcasting industry; Cell phone systems; Modernity; Mumbai Terrorist Attacks, Mumbai, India, 2008",SocIndex,14,,,,,,,
360,journalArticle,2022.0,"Breslin, Samantha; Blok, Anders; Enggaard, Thyge Ryom; Gårdhus, Tobias; Pedersen, Morten Axel","""Affective Publics"": Performing Trust on Danish Twitter during the COVID-19 Lockdown.",Current Anthropology,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=156865256&site=ehost-live,"In Denmark, as with elsewhere in the world, Twitter has emerged as an important arena of public discussion on issues relating to the COVID-19 pandemic, including the handling of the crisis by state authorities and health institutions. On the basis of approximately 140,000 tweets from the period between February 24 and April 28, 2020, harvested from Danish Twitter, this report explores how tweeting about mis/trust on this digital platform can be understood as a kind of biopolitical nationalism. Combining computational and qualitative methods, we identify shifting performances of mis/trust and other affects on Danish Twitter and suggest that this ""affective public"" plays a key role in the public response to the coronavirus crisis. [ABSTRACT FROM AUTHOR]",Qualitative research; COVID-19 pandemic; Health facilities; Nationalism; Stay-at-home orders,SocIndex,2,,,,,,,
361,journalArticle,2021.0,"Chartrand, Vicki",Abolition in the land known as Canada in the wake of COVID-19.,Current Issues in Criminal Justice,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=150251783&site=ehost-live,"In 2020, while states worldwide were instituting large scale lockdowns and physical distancing in response to the COVID-19 pandemic, those in penal and detention systems remained one of the most invisible and vulnerable populations to its spread. With limited resources and support, exposure for incarcerated and detained persons is heightened within confined spaces, lack of access to protective and sanitizing equipment, and grossly inadequate healthcare. Amid the pandemic, abolition groups and individuals emerged as a community of advocacy, resource, and support for those confined behind the walls. This contemporary comment shares some of the important organizing of abolitionists and anti-carceral groups throughout the land now known as Canada during the pandemic. These initiatives and activities included solidarity strikes and actions, twitter and social media campaigns, fundraising initiatives, news releases, conferencing and interviews, videos and online speaker panels, educational awareness and tools, caravans and rallies, and legal interventions among many others. [ABSTRACT FROM AUTHOR]",COVID-19; COVID-19 pandemic; social justice; Canada; Social distancing; Streaming video & television; abolition; anti-carceral; criminal justice; detention; prison; Prisoners,SocIndex,13,,,,,,,
362,journalArticle,2013.0,"Vicari, Stefania",Public reasoning around social contention: A case study of Twitter use in the Italian mobilization for global change.,Current Sociology,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=88057894&site=ehost-live,"Social media have become central to the organizational and logistic dynamics in contemporary social contention. Not only have they eased centralized processes of information sharing between social movement entrepreneurs and social movement publics, they have also bolstered the crowdsourced management of public discussion around social contention. This article investigates the use of social media for public reasoning around issues related to social contention. By investigating Twitter streams with reference to the Italian chapter of the 15 October 2011 polycentric protest for global change, this study specifically addresses the use of this medium in the aftermath of protest events of high impact for the general public. The quantitative analysis of longitudinal progression, networking mechanisms and processes of meaning construction in over 8000 tweets shows that Twitter does bolster public reasoning around social contention. It does so as a news medium rather than a conversational platform, primarily providing a space to share information alternative to that available in mainstream media coverage. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Twitter; Public demonstrations; Social movements; protest; Information sharing; Discusión pública; formación de la opinión; Formation d’opinion; Opinion (Philosophy); Opinion formation; protesta; protestation; public reasoning; réflexion publique,SocIndex,70,,,,,,,
