,Item Type,Publication Year,Author,Title,Publication Title,DOI,Url,Abstract Note,Keywords,Database,Citation,"Social Movements, politics, policy, and Activism",News,Misinformation or Disinformation,Social Stratification or Segregation,Economic sociology,Health,Other
89,journalArticle,2013.0,"Harris, Jenine K.; Mueller, Nancy L.; Snider, Doneisha",Social Media Adoption in Local Health Departments Nationwide.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=89600940&site=ehost-live,"Objectives. We examined whether characteristics of local health departments (LHD) and their geographic region were associated with using Facebook and Twitter. We also examined the number of tweets per month for Twitter accounts as an indicator of social media use by LHDs. Methods. In 2012, we searched for Facebook and Twitter accounts for 2565 LHDs nationwide, and collected adoption date and number of connections for each account. Number of tweets sent indicated LHD use of social media. LHDs were classified as innovators, early adopters, or nonadopters. Characteristics of LHDs were compared across adoption categories, and we examined geographic characteristics, connections, and use. Results. Twenty-four percent of LHDs had Facebook, 8% had Twitter, and 7% had both. LHDs serving larger populations were more likely to be innovators, tweeted more often, and had more social media connections. Frequency of tweeting was not associated with adoption category. There were differences in adoption across geographic regions, with western states more likely to be innovators. Innovation was also higher in states where the state health department adopted social media. Conclusions. Social media has the potential to aid LHDs in disseminating information across the public health system. More evidence is needed to develop best practices for this emerging tool. [ABSTRACT FROM AUTHOR]",Chi-squared test; Probability theory; Social media; Data analysis software; Descriptive statistics; Internet; Analysis of variance; Multiple regression analysis,SocIndex,150,,,,,,,
90,journalArticle,2020.0,"Broniatowski, David A.; Quinn, Sandra C.; Dredze, Mark; Jamison, Amelia M.",Vaccine Communication as Weaponized Identity Politics.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=142633746&site=ehost-live,"An editorial on the use of Twitter to spread fake news about vaccines is presented. It mentions the tweets issued by Russian trolls presenting false information about vaccines, the impact on African American attitudes, and the larger implications of such tweets in political communication.",Russia; Twitter (Web resource); Political communication; Vaccination; Fake news; African American attitudes; Online trolling,SocIndex,19,,,,,,,
91,journalArticle,2021.0,"Wen-Ying Sylvia Chou; Gaysynsky, Anna",Racism and Xenophobia in a Pandemic: Interactions of Online and Offline Worlds.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=150532655&site=ehost-live,"An introduction to the article ""Association of '#covid19' Versus '#chinesevirus' With Anti-Asian Sentiments on Twitter"" is presented.",Twitter (Web resource); COVID-19 pandemic; Anti-Asian racism,SocIndex,25,,,,,,,
92,journalArticle,2019.0,"Greenberg, Michael",Award Winners for 2019 AJPH Papers and Reviewers of the Year.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=138917870&site=ehost-live,"The article announces awards for authors of 2019 papers to the journal and peer reviewers of the journal, including the reviewers Farshad Pourmalek and Marie Bragg and authors D.A. Broniatowski, A.M. Jamison, S. Qi, L. AlKulaib, T. Chen, A. Benton, S.C. Quinn and M. Dredze for their paper ""Weaponized health communication: Twitter bots and Russian trolls amplify the vaccine debate.""",Awards for authors; Scholarly peer review,SocIndex,0,,,,,,,
93,journalArticle,2020.0,"Donovan, Joan",Concrete Recommendations for Cutting Through Misinformation During the COVID-19 Pandemic.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=146194633&site=ehost-live,"The article discusses possible methods for mitigating misinformation about public health amid the COVID-19 pandemic, particularly on social media resources such as Facebook and Twitter, and other Internet outlets such as YouTube and Google.",Social media; COVID-19 pandemic; Public health; Disinformation; Medical communication,SocIndex,29,,,,,,,
94,journalArticle,2017.0,"Galea, Sandro; Vaughan, Roger D.","On the Promise and Peril of Technology for Population Health: A Public Health of Consequence, November 2017.",American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=125672902&site=ehost-live,An introduction is presented for an article in the issue on a study that used the web resource Twitter to monitor health behavior.,Social media; Twitter (Web resource); Public health; Technology; Mobile apps; Health behavior; Economics; Public health surveillance; Smartphones; Telemedicine,SocIndex,3,,,,,,,
95,journalArticle,2020.0,"Trangenstein, Pamela J.",Social Bots Likely Pose an Undue Influence to Cannabis Policy.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=141564105&site=ehost-live,"An editorial is presented on the relationship between social bots and marijuana laws. It mentions how bots that interact on Twitter exploit readers who are highly susceptible to their messages, the inability of public health officials to react in a timely fashion, and comments on the article ""Cannabis Surveillance With Twitter Data: Emerging Topics and Social Bots"" in the current issue.",Social media; Twitter (Web resource); Public health; Intelligent agents; Marijuana legalization,SocIndex,1,,,,,,,
96,journalArticle,2014.0,"Merchant, Raina M.; Griffis, Heather M.; Ha, Yoonhee P.; Kilaru, Austin S.; Sellers, Allison M.; Hershey, John C.; Hill, Shawndra S.; Kramer-Golinkoff, Emily; Nadkarni, Lindsay; Debski, Margaret M.; Padrez, Kevin A.; Becker, Lance B.; Asch, David A.",Hidden in Plain Sight: A Crowdsourced Public Art Contest to Make Automated External Defibrillators More Visible.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=110386728&site=ehost-live,"Objectives. We sought to explore the feasibility of using a crowdsourcing study to promote awareness about automated external defibrillators (AEDs) and their locations. Methods. The Defibrillator Design Challenge was an online initiative that asked the public to create educational designs that would enhance AED visibility, which took place over 8 weeks, from February 6, 2014, to April 6, 2014. Participants were encouraged to vote for AED designs and share designs on social media for points. Using a mixed-methods study design, we measured participant demographics and motivations, design characteristics, dissemination, and Web site engagement. Results. Over 8 weeks, there were 13 992 unique Web site visitors; 119 submitted designs and 2140 voted. The designs were shared 48 254 times on Facebook and Twitter. Most designers–voters reported that they participated to contribute to an important cause (44%) rather than to win money (0.8%). Design themes included: empowerment, location awareness, objects (e.g., wings, lightning, batteries, lifebuoys), and others. Conclusions. The Defibrillator Design Challenge engaged a broad audience to generate AED designs and foster awareness. This project provides a framework for using design and contest architecture to promote health messages. [ABSTRACT FROM AUTHOR]",,SocIndex,27,,,,,,,
97,journalArticle,2018.0,"Sutton, Jeannette",Health Communication Trolls and Bots Versus Public Health Agencies’ Trusted Voices.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=131745808&site=ehost-live,"An introduction to an article written on Twitter bots, Russian Internet trolls and the public health risks of social media.",Health information services; Immunization; Medicine information services; Robotics; Social media; World Wide Web,SocIndex,25,,,,,,,
98,journalArticle,2017.0,"Bachhuber, Marcus A.; Merchant, Raina M.",Buying Drugs Online in the Age of Social Media.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=126121774&site=ehost-live,"An editorial is presented which addresses social media in relation to the ability to purchase drugs online as of 2017, and it mentions an article about the use of machine learning to identify illicit online pharmacies which appears in the same issue of the journal. The ability to acquire controlled substances online without a prescription is examined, along with cryptomarkets and health information research utilizing the Twitter online social network.",Social media; Machine learning; Controlled substances; Drugs of abuse; Internet pharmacies; Internet sales; Prices; Rating of sales personnel; Twitter (Web resource) -- Social aspects; Drug prices,SocIndex,7,,,,,,,
99,journalArticle,2017.0,"Breland, Jessica Y.; Quintiliani, Lisa M.; Schneider, Kristin L.; May, Christine N.; Pagoto, Sherry",Social Media as a Tool to Increase the Impact of Public Health Research.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=126117799&site=ehost-live,"The article discusses the authors' views about the impact of social media on public health research in America as of 2017, and it mentions hos public health researchers use social media tools to communicate their work and influence mass media coverage of public health-related issues by disseminating press releases. The Twitter, Facebook, and Instagram online social networking services are examined, along with efforts to combat misinformation about public health topics.",Health information services; Medicine information services; Social media; Research methodology; United States; Public health; Diffusion of innovations; Health policy; Twitter (Web resource) -- Social aspects; Facebook (Web resource) -- Social aspects; Misinformation; Social media in medicine; Public health communication; Mass media & public health; Professional employee training; Public health research; Research personnel,SocIndex,65,,,,,,,
100,journalArticle,2015.0,"Lister, Cameron; Royne, Marla; Payne, Hannah E.; Cannon, Ben; Hanson, Carl; Barnes, Michael",The Laugh Model: Reframing and Rebranding Public Health Through Social Media.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=111994034&site=ehost-live,"Objectives. We examined the use of low-cost social media platforms in communicating public health messages and outline the laugh model, a frame- work through which public health organizations can reach and engage communities. Methods. In August 2014, we developed an online campaign (Web site and social media) to help promote healthy family meals in Utah in conjunction with the state and local health departments. Results. By the end of September 2014, a total of 3641 individuals had visited the Utahfamilymeals.org Web site. Facebook ads reached a total of 29 078 people, and 56 900 people were reached through Twitter ads. The per-person price of the campaign was 0.2 cents, and the total estimated target population reach was between 10% and 12%. Conclusions. There are 3 key takeaways from our campaign: use of empowering and engaging techniques may be more effective than use of educational techniques; use of social media Web sites and online marketing tactics can enhance collaboration, interdisciplinary strategies, and campaign effectiveness; and use of social media as a communication platform is often preferable to use of mass media in terms of cost-effectiveness, more precise evaluations of campaign success, and increased sustainability. [ABSTRACT FROM AUTHOR]",Social media; Descriptive statistics; Communication; Human services programs; Public health; Health promotion; Marketing; Engagement (Philosophy); Wit & humor; Self-efficacy; Internet content; Cost effectiveness; Families; Family health; Natural foods; Utah; Web development,SocIndex,57,,,,,,,
101,journalArticle,2019.0,"Rogers, Melanie; Ogunleye, Olushola Olaitan; Patel, Kalpita; Akkus, Cem; Fadlalla, Marwa; Twyman, Tara; Lara Ovares, Ericka A.",@AJPHThinkTank: Bringing #PublicHealth to a Device Near You.,American Journal of Public Health,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=134666961&site=ehost-live,"The article discusses the creation of a Twitter social media account for the journal's initiative ""AJPH"" (""American Journal of Public Health"") Think Tank.",Twitter (Web resource); Public health periodicals,SocIndex,0,,,,,,,
102,journalArticle,2017.0,"Flores, RD",Do Anti-Immigrant Laws Shape Public Sentiment? A Study of Arizona's SB 1070 Using Twitter Data,AMERICAN JOURNAL OF SOCIOLOGY,10.1086/692983,,"Scholars have debated whether laws can influence public opinion, but evidence of these feedback effects is scant. This article examines the effect of Arizona's 2010 high-profile anti-immigrant law, SB 1070, on both public attitudes and behaviors toward immigrants. Using sentiment analysis and a difference-in-difference approach to analyze more than 250,000 tweets, the author finds that SB 1070 had a negative impact on the average sentiment of tweets regarding immigrants, Mexicans, and Hispanics, but not on those about Asians or blacks. However, these changes in public discourse were not caused by shifting attitudes toward immigrants but by the mobilization of anti-immigrant users and by motivating new users to begin tweeting. While some scholars propose that punitive laws can shape people's attitudes toward targeted groups, this study shows that policies are more likely to influence behaviors. Rather than placating the electorate, anti-immigrant laws may stir the pot further, mobilizing individuals already critical of immigrants.",POLITICS; POLICY,WOS,141,,,,,,,
103,journalArticle,2022.0,"Greve, Henrich R.; Rao, Hayagreeva; Vicinanza, Paul; Zhou, Echo Yan","Online Conspiracy Groups: Micro-Bloggers, Bots, and Coronavirus Conspiracy Talk on Twitter.",American Sociological Review,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=160784974&site=ehost-live,"Conspiracies are consequential and social, yet online conspiracy groups that consist of individuals (and bots) seeking to explain events or a system have been neglected in sociology. We extract conspiracy talk about the COVID-19 pandemic on Twitter and use the biterm topic model (BTM) to provide a descriptive baseline for the discursive and social structure of online conspiracy groups. We find that individuals enter these communities through a gateway conspiracy theory before proceeding to extreme theories, and humans adopt more diverse conspiracy theories than do bots. Event-history analyses show that individuals tweet new conspiracy theories, and tweet inconsistent theories simultaneously, when they face a threat posed by a rising COVID-19 case rate and receive attention from others via retweets. By contrast, bots are less responsive to rising case rates, but they are more consistent, as they mainly tweet about how COVID-19 was deliberately created by sinister agents. These findings suggest human beings are bricoleurs who use conspiracy theories to make sense of COVID-19, whereas bots are designed to create moral panic. Our findings suggest that conspiracy talk by individuals is defensive in nature, whereas bots engage in offense. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Culture; COVID-19; COVID-19 pandemic; Public health; social media; Social sciences; computational social science; collective behavior; conspiracy theory; culture; Sociology,SocIndex,1,,,,,,,
104,journalArticle,2020.0,"Levy, Brian L.; Phillips, Nolan E.; Sampson, Robert J.",Triple Disadvantage: Neighborhood Networks of Everyday Urban Mobility and Violence in U.S. Cities.,American Sociological Review,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=147670257&site=ehost-live,"This article develops and assesses the concept of triple neighborhood disadvantage. We argue that a neighborhood's well-being depends not only on its own socioeconomic conditions but also on the conditions of neighborhoods its residents visit and are visited by, connections that form through networks of everyday urban mobility. We construct measures of mobility-based disadvantage using geocoded patterns of movement estimated from hundreds of millions of tweets sent by nearly 400,000 Twitter users over 18 months. Analyzing nearly 32,000 neighborhoods and 9,700 homicides in 37 of the largest U.S. cities, we show that neighborhood triple disadvantage independently predicts homicides, adjusting for traditional neighborhood correlates of violence, spatial proximity to disadvantage, prior homicides, and city fixed effects. Not only is triple disadvantage a stronger predictor than traditional measures, it accounts for a sizable portion of the association between residential neighborhood disadvantage and homicides. In turn, potential mechanisms such as neighborhood drug activity, interpersonal friction, and gun crime prevalence account for much of the association between triple disadvantage and homicides. These findings implicate structural mobility patterns as an important source of triple (dis)advantage for neighborhoods and have implications for a broad range of phenomena beyond crime, including community capacity, gentrification, transmission in a pandemic, and racial inequality. [ABSTRACT FROM AUTHOR]",Social networks; United States; Neighborhoods; Metropolitan areas; crime; Violence; Everyday life; inequality; neighborhood effects; neighborhood networks; Social mobility; urban mobility; violence,SocIndex,31,,,,,,,
105,journalArticle,2022.0,"Greve, HR; Rao, H; Vicinanza, P; Zhou, EY","Online Conspiracy Groups: Micro-Bloggers, Bots, and Coronavirus Conspiracy Talk on Twitter",AMERICAN SOCIOLOGICAL REVIEW,10.1177/00031224221125937,,"Conspiracies are consequential and social, yet online conspiracy groups that consist of individuals (and bots) seeking to explain events or a system have been neglected in sociology. We extract conspiracy talk about the COVID-19 pandemic on Twitter and use the biterm topic model (BTM) to provide a descriptive baseline for the discursive and social structure of online conspiracy groups. We find that individuals enter these communities through a gateway conspiracy theory before proceeding to extreme theories, and humans adopt more diverse conspiracy theories than do bots. Event-history analyses show that individuals tweet new conspiracy theories, and tweet inconsistent theories simultaneously, when they face a threat posed by a rising COVID-19 case rate and receive attention from others via retweets. By contrast, bots are less responsive to rising case rates, but they are more consistent, as they mainly tweet about how COVID-19 was deliberately created by sinister agents. These findings suggest human beings are bricoleurs who use conspiracy theories to make sense of COVID-19, whereas bots are designed to create moral panic. Our findings suggest that conspiracy talk by individuals is defensive in nature, whereas bots engage in offense.",COVID-19; social media; computational social science; CULTURE; BELIEF; collective behavior; conspiracy theory; culture; DISSONANCE; IDEATION; PSYCHOLOGY; RISE; SYSTEM,WOS,1,,,,,,,
106,journalArticle,2020.0,"Levy, BL; Phillips, NE; Sampson, RJ",Triple Disadvantage: Neighborhood Networks of Everyday Urban Mobility and Violence in US Cities,AMERICAN SOCIOLOGICAL REVIEW,10.1177/0003122420972323,,"This article develops and assesses the concept of triple neighborhood disadvantage. We argue that a neighborhood's well-being depends not only on its own socioeconomic conditions but also on the conditions of neighborhoods its residents visit and are visited by, connections that form through networks of everyday urban mobility. We construct measures of mobility-based disadvantage using geocoded patterns of movement estimated from hundreds of millions of tweets sent by nearly 400,000 Twitter users over 18 months. Analyzing nearly 32,000 neighborhoods and 9,700 homicides in 37 of the largest U.S. cities, we show that neighborhood triple disadvantage independently predicts homicides, adjusting for traditional neighborhood correlates of violence, spatial proximity to disadvantage, prior homicides, and city fixed effects. Not only is triple disadvantage a stronger predictor than traditional measures, it accounts for a sizable portion of the association between residential neighborhood disadvantage and homicides. In turn, potential mechanisms such as neighborhood drug activity, interpersonal friction, and gun crime prevalence account for much of the association between triple disadvantage and homicides. These findings implicate structural mobility patterns as an important source of triple (dis)advantage for neighborhoods and have implications for a broad range of phenomena beyond crime, including community capacity, gentrification, transmission in a pandemic, and racial inequality.",crime; inequality; neighborhood effects; neighborhood networks; urban mobility; violence,WOS,31,,,,,,,
107,journalArticle,2017.0,"Schneider, Christopher; Simonetto, Deana",Public Sociology on Twitter: a Space for Public Pedagogy?,American Sociologist,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=123024019&site=ehost-live,"Research has examined various elements of Twitter; however, no scholarship has explored how sociologists currently use the platform. This empirically driven paper explores how individuals that self-identify as sociologists on Twitter use the popular micro-blogging social media site. A total of 152,977 tweets from Twitter profiles of 130 sociologists were collected and examined using qualitative media analysis. The potential use of Twitter allows the sociologist to become both the generator and interlocutor of dialogue with publics. We frame our data analysis and discussion around the core theme of expertise - namely, the role that expertise plays in the use of Twitter by sociologists. Our findings indicate that when sociologists used Twitter as sociologists (i.e., drawing upon their stated research expertise) little direct engagement with publics occurred. Thus, while sociologists appear to be using Twitter as a space for public sociology, the use of this interactive platform is mostly limited to the generation of content, a finding consistent with Burawoy's traditional form of public sociology. Suggestions for future research are noted. [ABSTRACT FROM AUTHOR]",Social media; Twitter; User-generated content; Sociologists; Twitter (Web resource) -- Social aspects; Expertise -- Social aspects; Public sociology,SocIndex,15,,,,,,,
108,journalArticle,2019.0,"CALDERÓN, CARLOS ARCILA; MOHEDANO, FÉLIX ORTEGA; ÁLVAREZ, MATEO; MARIÑO, MIGUEL VICENTE",Distributed Supervised Sentiment Analysis of Tweets: Integrating Machine Learning and Streaming Analytics for Big Data Challenges in Communication and Audience Research.,Análisis distribuido y supervisado de sentimientos en Twitter: Integrando aprendizaje automático y analítica en tiempo real para retos de dimensión big data en investigación de comunicación y audiencias.,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=134240517&site=ehost-live,"The large-scale analysis of tweets in real-time using supervised sentiment analysis depicts a unique opportunity for communication and audience research. Bringing together machine learning and streaming analytics approaches in a distributed environment might help scholars to obtain valuable data from Twitter in order to immediately classify messages depending on the context with no restrictions of time or storage, empowering cross-sectional, longitudinal and experimental designs with new inputs. Even when communication and audience researchers begin to use computational methods, most of them remain unfamiliar with distributed technologies to face big data challenges. This paper describes the implementation of parallelized machine learning methods in Apache Spark to predict sentiments in real-time tweets and explains how this process can be scaled up using academic or commercial distributed computing when personal computers do not support computations and storage. We discuss the limitation of these methods and their implications in communication, audience and media studies. (English) [ABSTRACT FROM AUTHOR]",Social media; Big data; Sentiment analysis; Twitter (Web resource); Big Data; Twitter; Machine learning; Análisis de sentimiento; Analítica en tiempo real; Apache Spark; Communication and Audience Research; Investigación de comunicación y audiencias; Machine Learning; Sentiment Analysis; Streaming,SocIndex,13,,,,,,,
109,journalArticle,2021.0,"Cheung‐Blunden, Violet; Sonar, Kunal Uday; Zhou, Emily Ann; Tan, Caleb",Foreign disinformation operation's affective engagement: Valence versus discrete emotions as drivers of tweet popularity.,Analyses of Social Issues & Public Policy,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=154347827&site=ehost-live,"Twitter's 2018 release of its data corpus on Iran‐ and Russia‐backed accounts provided an opportunity to examine whether emotion‐laden tweets reached a wider audience than nonemotional tweets in the first large‐scale attempt to interfere in the US presidential election in 2016. We contrasted the dimensional and discrete theories of emotion by comparing tweets' virality as a function of their valence or discrete emotional content. While both perspectives were supported by the popularity of positive and joyful tweets, the unpopularity of negative and fearful tweets uniquely supported the discrete view. The robustness of this theoretically insightful finding was checked by applying a set of keywords from the Department of Homeland Security to identify tweets that were both negative and fear‐evoking. Iranian and Russian disinformation operatives seemed unaware of negative and fearful tweets' unpopularity and composed most posts with these sentiments. This study's findings explored the digital extensions of two emotion theories and balanced the prevailing media reporting on foreign disinformation operations' sophistication. [ABSTRACT FROM AUTHOR]",Social media; Twitter (Web resource); Emotions; Fake news; Job involvement,SocIndex,6,,,,,,,
110,journalArticle,2021.0,"Gupta, Riya; Agrawal, Rachna",Are the concerns destroying mental health of college students?: A qualitative analysis portraying experiences amidst COVID‐19 ambiguities.,Analyses of Social Issues & Public Policy,,https://ezproxy.lib.utexas.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=sih&AN=154347801&site=ehost-live,"Coronavirus presenting an unforeseeable chain of events has exaggerated misery for students in India as they attracted the most detrimental experiences associated with lockdown restrictions leading to a shutdown of colleges as a preventive measure. The research endeavors to furnish a review of the overall hardships and psychological state of mind of college students and improvement in the implementation of policy decisions. Researchers conceptualize the newly discovered phenomenon by adopting grounded theory. Data from 256 newspaper articles, online articles and magazines have been gathered and converted into 256 separate files. To broaden the justification of research, social media analysis employing tweets, Facebook posts and Whatsapp messages are considered adding to the contributory prospects of the study. Compiled data is then refined through data mining technique. Triangulation approach amalgamating content analysis and thematic analysis has been deployed, thereby exploring the qualitative aspect of data gathering. Reviews from 31 students through telephonic conversation and 8 academic experts extended more accuracy to the research process. Findings administered academic disruptions with career concern, emotional suffering, financial concern, online learning, overseas injustice and psychological effects as the final themes representing various concerns experienced by college students. Hence, this work concludes with some constructive suggestions to deteriorate the amplified concerns. [ABSTRACT FROM AUTHOR]",Social media; Well-being; Content analysis; Qualitative research; COVID-19; Thematic analysis; Data mining; Facebook (Web resource); India; College students; Mental health,SocIndex,21,,,,,,,
